cid,canonical_smiles
3926,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
688593,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(N)CC2
19003,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O
6604314,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
19009,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2
667500,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1
417052,COc1ccc2[nH]c3c(c2c1)CCN=C3C
6077,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
6604315,O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12
3354,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
19529,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
5393144,O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1
3690,O=P1(NCCCl)OCCCN1CCCl
5501,CCOC(=O)NNc1nncc2ccccc12
73265355,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O
19675,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
5585,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
77553,CC(=O)c1cc2ccccc2oc1=O
54705185,C=C1c2cccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12
2446,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
441975,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12
933171,COc1cc(C(=O)OC2CC3CCC(C2)N3C)ccc1O
5771580,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
716528,CN1CCc2cc3c(cc2C1O)OCO3
188803,CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O
6604319,C=C1C2CC3(C1O)C1CC4C5(C)CCC(O)C4(C1N(CC)C5)C3CC2O
641768,CC1CCCC(C)N1
92337,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
6604320,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O
453548,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
6604321,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)cc1
6604323,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
6604324,O=C1C=C2C=CC3CC2(O1)C1CCCCN31
3332,O=C(O)Cc1ccc(-c2ccccc2)cc1
6604325,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
6604326,CN1C2CC(=O)CC1C(O)C2
3646,COc1c2c(cc3c1OCO3)CCN(C)C2
4633,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N
3418,O=C(O)c1ccccc1OP(=O)(O)O
6604328,CN1C(CC(O)c2ccccc2)CCCC1CC(O)c1ccccc1
6602484,CN1C2CCCC1CC(=O)C2
25295,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1
1152279,COc1cc2c(cc1O)C1Cc3ccc(OC)c(O)c3CN1CC2
94423,C=CCOc1ccccc1OCC(O)CNC(C)C
443371,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
6604329,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
72624,COC1=CC2C3=C(C(NC(C)=O)CCc4cc(OC)c(OC)c(OC)c43)C2C1=O
6604330,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O
165002,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2
6604331,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O
455271,Nc1ccn(C2CCC(CO)O2)c(=O)n1
6604332,CCN1CC2(COC)CCC(O)C34C5CC6C(OC)CC(O)(C(CC23)C14)C5C6OC(C)=O
5094,Cn1c([N+](=O)[O-])cnc1COC(N)=O
6604333,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
6604334,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O
6560141,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
3488,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
6604335,CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O
2448,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
6604336,CC(=O)NC1C(O)OC(CO)C(O)C1OC(C)C(=O)O
6604337,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1C(=O)c2ccccc2C(=O)C1C
6604338,C=C1CC23CC4C5C6(C)CC(OC(=O)c7ccccc7)C(OC(C)=O)C57C(C2C(O)C1C(OC(C)=O)C37)N4C6
21109,COc1ccc(CN2CCNCC2)c(OC)c1OC
4822,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
135484647,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
155030,CC(C)NCC(O)COc1cccc2[nH]ccc12
6604340,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O
54686782,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O
6604342,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1
610479,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
26596,CCCCc1ccc2nc(NC(=O)OC)[nH]c2c1
73277,Clc1cnccn1
688420,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1
6604343,C=CCN1C(=CCO)C2CC3C1CCC31c3ccccc3N3C=C4C5CC6C(CCC67c6ccccc6N(C=C2C31)C47)N(CC=C)C5=CCO
6604345,CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O
146678,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1
5531,CCN(CC)c1cc(C)nc2ncnn12
6604346,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1
6604347,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
688272,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
6604348,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
6541429,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
6604349,CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C
6604350,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O
6604351,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C
6604352,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
6604353,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6(C)C5(C)CC(O)C5(C)C(C7=CC(=O)OC7)CCC56O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O
6604354,C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C
65859,OCC(O)CN1CCN(c2ccccc2)CC1
6604355,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21
716109,CC1=CC(=O)C2=C(C)CCC3C(C)C(=O)OC3C12
92253,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
6604356,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
5037,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C
3242,COc1cc(C)nc(-n2nc(C)cc2OC)n1
6604357,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O
11972597,CC1(OC(=O)C=Cc2ccccc2)CC(O)C2(O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12
4893,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
5479,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
908828,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2
4855,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21
969502,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2
929209,c1ccc2c3c([nH]c2c1)C1C2CCC(C4CCCNC42)N1CC3
643764,COc1cc(C=CC(=O)N2CCC=CC2=O)cc(OC)c1OC
3074,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
6604360,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
931837,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
6604361,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1
6604362,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O
6604363,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
688427,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
6604364,NC(N)=NCC1COC2(CCCCC2)O1
156391,COc1ccc2cc(C(C)C(=O)O)ccc2c1
31072,CCOC(=O)n1ccn(C)c1=S
6604365,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
6604366,CC=C1C[N+]2(C)CCC34C(=C(C=O)C1CC32)Nc1ccccc14
6604367,CN1CCC2=CC(O)C3OC(=O)c4cc5c(cc4C3C21)OCO5
5282168,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
3059,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
6604368,CCCCC(CC)CN=C(N)NC(N)=NCCCCCCN=C(N)NC(N)=NCC(CC)CCCC
3276,O=C(Cn1ccnc1[N+](=O)[O-])NCCO
6604369,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1
6604370,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O
4189,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
673469,COc1c2c(nc3ccccc13)OC(C(C)(O)CO)C2
9604980,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1
3077,CN(C)CCCSC(=N)N
6604372,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314
4912,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
176540,CN1CCOC(c2ccccc2)c2ccccc2C1
6604373,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1
6604374,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1
2132,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1
6604375,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C
6604376,CC(=O)OCC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C
6604377,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC
6604378,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
446541,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2
6604379,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC
6604380,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
4135,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1
6604381,CC(C)(C)CC(C)(C)c1ccc(OCOCCOCCO)c(Cc2cc(C(C)(C)CC(C)(C)C)cc(Cc3cc(C(C)(C)CC(C)(C)C)ccc3OCOCCOCCO)c2OCOCCOCCO)c1
6604382,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1
6604383,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O
4939,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
3463,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
4199,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
6604384,CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C
32324,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O
5362,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
6604385,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1
39468,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O
3478,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
6604386,Cc1cn(C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1=O
35375,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
6604387,CC(=O)Nc1c(I)c(C(=O)NC2C(O)OC(CO)C(O)C2O)c(I)c(N(C)C(C)=O)c1I
4030,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
34633,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
476416,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1
115163,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C
6604388,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O
181380,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
6604028,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
6338045,CCOC(=O)c1cncn1C(C)c1ccccc1
91610,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C
6604389,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
6604390,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
6604391,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C
6604392,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C
3351,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
155083,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
54677972,Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1
6604393,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC
2467,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1
6604394,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl
37392,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12
3335,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
6604395,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1
6604396,CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O
6604397,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C
6604398,CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1
6604399,NCCCC(N)CC(=O)NC1CNC(=O)C(C2CC(O)N=C(N)N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O
91588,CC1NCCc2cc(O)c(O)cc21
162302,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1
6604400,CCN1CC2(C)CCC(O)C34C5CC6C(OC)CC(O)(C(CC23)C14)C5C6O
6604401,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO
157702,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
6604402,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21
688581,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
1615267,CC1NC(=O)NC1=O
6604403,CC12CC3CC(C)(C1)CC(N)(C3)C2
667528,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
39042,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
179658,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
6604404,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
4409,COc1ccc2cc(CCC(C)=O)ccc2c1
105066,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32
3334,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1
11972598,CCC(=O)C1(C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
6604406,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1
6604035,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
6604407,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2N)C(OC2OC(CO)C(O)C2O)C1O
11972599,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
6604409,CN=C(NC#N)NCCSCC1N=CN=C1C
3000506,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
6604410,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2
4831,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
1981,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
6604411,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O
688071,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2
6604412,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O
5472,Clc1ccccc1CN1CCc2sccc2C1
6604413,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1
6604414,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
6604415,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
2082,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1
445900,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
4849,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1
41781,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
6604416,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O
6604417,CC(=O)CC(=O)C1(O)CCC2C3C=C(C)C4=CC(=O)CCC4C3CCC21C
3742,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
6604418,CCC1(c2cccc(O)c2)CCCCN(C)C1
54677971,CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O
3446,NCC1(CC(=O)O)CCCCC1
65492,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
43231,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
6604419,CN(C)CCCOC1C(C(O)CO)OC2OC(C)(C)OC21
157018,C=CC(N)CCC(=O)O
3698,Nc1cc(-c2ccncc2)c[nH]c1=O
6604420,NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12
6604421,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
448055,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
6604422,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O
6604423,CC(C)(CS)C(=O)N1CCCC1C(=O)O
170344,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
969465,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
6604424,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4
1150214,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
47576,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
6604425,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12
6604426,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
157133,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
6604427,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
480953,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
2247,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
6604428,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
6604429,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
4539,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
6604430,CCC1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
941699,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
135484648,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
54477,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC
6604432,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1
6604433,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
5353,COc1cc([S+](C)[O-])ccc1-c1nc2ncccc2[nH]1
4594,COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1
11972600,CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
3229,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
6604435,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)CC12
6604436,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
158617,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
5388962,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O
3033637,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
5282254,CC12NC(Cc3ccccc31)c1ccccc12
5459211,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
6604437,O=C(O)C=Cc1ccc(Cn2ccnc2)cc1
9604981,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1
189911,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1
6604439,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
9604982,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O
6604441,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
5311047,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
60561,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
6604442,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
6604443,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1
150716,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
